,School_ID_x,Short_Name,Zip,Lat,Long,GeoNetwork,COMMAREA,WARD_15,ca_id,fin_id,tot_student,perc_low_income,perc_black_his_stu,bus_count,pre_cov_att,post_cov_att,att_diff_pp,School_ID_y,match_score,teachers,teachers_per_100stu,help_fte_per_100stu,dolla_per_student,salary_per_teacher
369,610206,TWAIN,60638,41.7990464,-87.7589284,10,GARFIELD RIDGE,14,53,25661,920,0.6760869565217391,0.9010869565217392,2,91.35,92.65,-1.3000000000000114,,,,,,10652.645652173913,
370,610208,LAVIZZO,60628,41.69626235,-87.62714769,13,ROSELAND,34,45,25671,337,0.7537091988130564,0.9970326409495548,3,93.05,75.44999999999999,17.600000000000023,,,,,,14827.299703264094,
371,610209,VOLTA,60625,41.971634,-87.72460522,1,ALBANY PARK,39,14,25681,702,0.6937321937321937,0.6994301994301995,2,91.05,89.1,1.950000000000017,,,,,,11001.098290598291,
372,610213,WADSWORTH,60637,41.7734779,-87.60101811,9,WOODLAWN,5,9,25711,480,0.71875,0.9770833333333332,0,85.55000000000001,80.35,5.200000000000017,,,,,,13346.077083333334,
373,610216,WALSH,60608,41.85483575,-87.64808617,7,LOWER WEST SIDE,11,33,25731,240,0.725,0.8958333333333334,1,88.5,82.35,6.150000000000006,,,,,,22555.9875,
374,610217,WARD J,60616,41.84398009,-87.63535579,6,ARMOUR SQUARE,11,35,25751,516,0.6763565891472868,0.1647286821705426,0,94.6,95.0,-0.4000000000000057,,,,,,12131.005813953489,
375,610218,WARREN,60617,41.72676291,-87.57535255,12,CALUMET HEIGHTS,7,44,25761,250,0.804,1.0,0,78.35,86.94999999999999,-8.599999999999994,,,,,,12541.564,
376,610219,WASHINGTON G ES,60617,41.68813148,-87.5360153,13,EAST SIDE,10,49,25771,633,0.6951026856240127,0.9415481832543444,2,88.35,88.25,0.0999999999999943,,,,,,11327.751974723538,
377,610221,WEBSTER,60624,41.86991586,-87.72752437,5,WEST GARFIELD PARK,24,27,25791,207,0.6956521739130435,0.9903381642512076,2,91.1,80.85,10.25,,,,,,18139.270531400965,
378,610223,WENTWORTH,60636,41.7650759,-87.65820484,11,WEST ENGLEWOOD,6,65,25811,401,0.7880299251870324,1.0,2,88.45,74.0,14.450000000000005,,,,,,16418.03740648379,
379,610225,WHISTLER,60643,41.68390701,-87.65538382,13,WEST PULLMAN,34,50,25831,273,0.6923076923076923,0.8827838827838828,0,93.2,76.0,17.19999999999999,,,,,,16878.553113553113,
380,610226,SANDOVAL,60629,41.79234608,-87.71098733,8,GAGE PARK,14,61,26721,738,0.7926829268292683,0.9796747967479674,3,90.55,89.1,1.4500000000000028,,,,,,11716.551490514905,
381,610227,WHITNEY,60623,41.84008043,-87.72554564,7,SOUTH LAWNDALE,22,32,25841,592,0.8243243243243243,0.9932432432432432,0,90.35,88.94999999999999,1.4000000000000057,,,,,,14384.976351351352,
382,610228,WHITTIER,60608,41.85048089,-87.67339165,7,LOWER WEST SIDE,25,33,25861,167,0.7664670658682635,0.9700598802395208,4,90.75,85.15,5.599999999999994,,,,,,18174.532934131737,
383,610229,PRITZKER,60622,41.90705301,-87.67776098,6,WEST TOWN,1,25,25871,653,0.2771822358346095,0.4869831546707504,3,87.65,91.3,-3.6500000000000057,,,,,,9961.45482388974,
384,610231,NATIONAL TEACHERS,60616,41.85279977,-87.62930833,6,NEAR SOUTH SIDE,3,34,32031,755,0.5774834437086093,0.7867549668874172,4,91.0,87.65,3.3499999999999943,610231.0,0.95,43.0,66.15384615384615,1.5384615384615383,10250.527152317882,48622.67441860465
385,610234,YATES,60647,41.91503855,-87.70028031,5,LOGAN SQUARE,1,23,25911,284,0.8204225352112676,0.9330985915492958,2,89.3,82.95,6.349999999999994,,,,,,22482.38732394366,
386,610235,YOUNG ES,60651,41.90679057,-87.76714285,3,AUSTIN,29,26,25921,470,0.7957446808510639,0.9851063829787234,3,88.15,79.95,8.200000000000003,,,,,,15488.691489361701,
387,610237,BEETHOVEN,60609,41.80913476,-87.62713681,9,GRAND BOULEVARD,3,4,25931,266,0.7142857142857143,0.9887218045112782,1,85.44999999999999,73.05,12.399999999999991,,,,,,13780.642857142857,
388,610239,DALEY,60609,41.80234287,-87.6722064,8,NEW CITY,20,59,25951,479,0.8455114822546973,0.9895615866388308,3,90.55,79.25,11.300000000000011,,,,,,12609.88935281837,
389,610242,BRENNEMANN,60613,41.95998416,-87.64974917,2,UPTOWN,46,31,25991,447,0.6868008948545862,0.7941834451901566,3,84.4,88.15,-3.75,,,,,,12810.59284116331,
390,610244,CLARK HS,60644,41.87288501,-87.75332487,3,AUSTIN,29,26,41051,450,0.9755555555555556,0.9955555555555556,3,90.55,71.0875,19.46250000000001,,,,,,17607.413333333334,
391,610246,BEASLEY,60609,41.79846496,-87.62569158,9,WASHINGTON PARK,3,7,29321,1046,0.6510516252390057,0.982791586998088,3,86.95,77.55,9.400000000000006,,,,,,11506.88432122371,
392,610248,CHICAGO ACADEMY ES,60634,41.94305592,-87.7781868,1,DUNNING,36,17,45211,565,0.6831858407079646,0.768141592920354,0,89.15,90.0,-0.8499999999999943,610248.0,0.96,34.0,52.30769230769232,1.5384615384615383,11189.04778761062,53709.23529411765
393,610249,TALMAN,60632,41.79404805,-87.69026084,8,GAGE PARK,14,61,26781,342,0.783625730994152,0.9766081871345028,3,92.2,86.6,5.6000000000000085,610249.0,0.95,26.0,40.0,1.5384615384615383,15503.78947368421,53974.730769230766
394,610250,SALAZAR,60610,41.90141653,-87.63363243,6,NEAR NORTH SIDE,27,37,30101,278,0.7158273381294964,0.960431654676259,4,93.0,84.9,8.099999999999994,,,,,,15484.111510791367,
395,610251,CATHER,60612,41.88294992,-87.69918701,5,EAST GARFIELD PARK,27,28,26021,330,0.8424242424242424,0.993939393939394,2,84.55,72.7,11.849999999999994,,,,,,17699.82424242424,
396,610252,DETT,60612,41.87986982,-87.68031497,6,NEAR WEST SIDE,27,29,26031,252,0.7579365079365079,0.988095238095238,2,81.55,71.95,9.599999999999994,,,,,,22843.90873015873,
397,610254,DVORAK,60623,41.85888345,-87.71574357,5,NORTH LAWNDALE,24,30,26051,274,0.8576642335766423,0.9854014598540146,2,89.65,79.55,10.100000000000009,610254.0,0.95,24.0,36.92307692307693,1.5384615384615383,16821.339416058396,45841.666666666664
398,610256,ROBINSON,60653,41.81734933,-87.59906677,9,OAKLAND,4,2,26061,118,0.652542372881356,0.9661016949152542,1,86.5,78.6,7.900000000000006,,,,,,19858.093220338982,
399,610257,MORTON,60612,41.88917814,-87.70510783,5,HUMBOLDT PARK,27,24,26091,178,0.7640449438202247,0.9325842696629212,2,81.30000000000001,82.0,-0.6999999999999886,,,,,,22006.988764044945,
400,610263,DULLES,60637,41.77990049,-87.61721418,9,GREATER GRAND CROSSING,20,67,26141,657,0.8143074581430746,0.9863013698630136,2,91.8,73.95,17.849999999999994,,,,,,11420.619482496195,
401,610268,ASHE,60619,41.74018379,-87.60117441,12,CHATHAM,8,40,26191,363,0.7107438016528925,0.9917355371900828,2,82.9,78.8,4.1000000000000085,,,,,,13376.363636363636,
402,610269,MCCUTCHEON,60640,41.97094908,-87.65475845,2,UPTOWN,46,31,26201,313,0.7156549520766773,0.7284345047923323,5,88.1,81.8,6.299999999999997,,,,,,20498.987220447285,
403,610271,JENSEN,60612,41.87381495,-87.70224105,5,EAST GARFIELD PARK,28,28,29341,265,0.8603773584905661,0.9962264150943396,2,86.25,79.6,6.650000000000006,610271.0,0.91,25.0,38.46153846153847,1.5384615384615383,18724.075471698114,64140.76
404,610274,JOHNSON,60623,41.86183619,-87.70313876,5,NORTH LAWNDALE,24,30,26231,225,0.8355555555555556,0.9688888888888888,3,91.65,72.4,19.25,,,,,,18503.257777777777,
405,610276,MOLLISON,60653,41.81435828,-87.61661794,9,GRAND BOULEVARD,3,4,26251,268,0.7910447761194029,0.9813432835820896,2,86.85,74.65,12.199999999999989,,,,,,14958.779850746268,
406,610279,TANNER,60619,41.76067264,-87.60679104,12,GREATER GRAND CROSSING,6,67,26281,310,0.7774193548387097,0.9967741935483873,3,77.15,72.15,5.0,,,,,,16418.751612903226,
407,610282,MCNAIR,60651,41.89781907,-87.74673078,3,AUSTIN,37,26,26301,355,0.8394366197183099,0.971830985915493,2,85.25,80.25,5.0,,,,,,18252.115492957746,
408,610284,NEW FIELD,60626,42.00770257,-87.67316833,2,ROGERS PARK,49,10,22071,523,0.6118546845124283,0.7323135755258127,2,91.05,86.35,4.700000000000017,610284.0,0.96,42.0,64.61538461538461,1.5384615384615383,14697.449330783938,57049.73809523809
409,610287,ASHBURN,60652,41.74235057,-87.70960968,10,ASHBURN,18,69,32081,355,0.752112676056338,0.9859154929577464,1,91.2,90.95,0.25,610287.0,0.97,31.0,47.69230769230769,1.5384615384615383,16295.0338028169,65655.58064516129
410,610290,MAYS,60621,41.7727275,-87.63727735,11,ENGLEWOOD,6,66,26321,242,0.7727272727272727,0.9834710743801652,2,87.45,82.5,4.950000000000003,,,,,,20340.785123966944,
411,610293,MELODY,60624,41.87879893,-87.72466123,5,WEST GARFIELD PARK,28,27,26351,273,0.8278388278388278,0.9963369963369964,3,85.65,64.19999999999999,21.450000000000017,,,,,,21470.15750915751,
412,610295,HIGGINS,60643,41.68103137,-87.64699404,13,WEST PULLMAN,34,50,31251,264,0.803030303030303,1.0,3,88.65,76.5,12.150000000000006,,,,,,14205.189393939394,
413,610298,LENART,60620,41.74718592,-87.62804036,11,CHATHAM,21,40,29361,290,0.2551724137931034,0.6758620689655173,0,85.6,85.15,0.4499999999999886,,,,,,10664.096551724138,
414,610299,KING ES,60621,41.76533498,-87.64133454,11,ENGLEWOOD,6,66,26371,242,0.8636363636363636,0.987603305785124,2,86.75,67.25,19.5,,,,,,16265.640495867769,
415,610300,WESTCOTT,60620,41.74886823,-87.63475052,11,CHATHAM,17,40,26381,424,0.8325471698113207,0.9976415094339622,0,86.55000000000001,71.05,15.500000000000014,,,,,,12769.32075471698,
416,610304,PHOENIX MILITARY HS,60612,41.87911823,-87.68696022,6,NEAR WEST SIDE,27,29,55011,455,0.8835164835164835,0.953846153846154,3,94.6875,86.63749999999999,8.050000000000011,610304.0,0.95,32.0,49.23076923076923,3.076923076923077,15813.006593406593,72192.40625
417,610305,LELAND,60644,41.87358678,-87.74927555,3,AUSTIN,29,26,26391,382,0.8298429319371727,0.9842931937172776,2,81.15,75.5,5.650000000000006,,,,,,15399.958115183246,
418,610308,RUDOLPH,60612,41.88356817,-87.66947671,6,NEAR WEST SIDE,27,29,30121,110,0.6,0.9090909090909092,2,68.85,62.7,6.149999999999999,,,,,,40842.65454545455,
419,610312,MCDOWELL,60619,41.73313231,-87.5895895,12,CALUMET HEIGHTS,8,44,26421,118,0.7542372881355932,0.9915254237288136,3,94.4,93.9,0.5,,,,,,19979.957627118645,
420,610313,DE DIEGO,60622,41.90529385,-87.6857562,5,WEST TOWN,1,25,31261,423,0.7966903073286052,0.933806146572104,2,88.2,80.9,7.299999999999997,,,,,,17557.444444444445,
421,610317,BRIGHTON PARK,60632,41.8239,-87.69207693,8,BRIGHTON PARK,12,55,26451,281,0.8220640569395018,0.9430604982206404,3,89.75,85.95,3.799999999999997,610317.0,0.96,26.0,40.0,1.5384615384615383,17859.199288256226,61148.38461538462
422,610323,BOWEN HS,60617,41.73462672,-87.55755003,12,SOUTH CHICAGO,7,42,46491,202,0.8712871287128713,0.9603960396039604,3,84.0,74.01249999999999,9.987500000000011,610323.0,0.9,56.0,86.15384615384616,3.076923076923077,27036.69801980198,53208.607142857145
423,610323,BOWEN HS,60617,41.73462672,-87.55755003,12,SOUTH CHICAGO,7,42,46491,202,0.8712871287128713,0.9603960396039604,3,84.0,74.01249999999999,9.987500000000011,610323.0,1.0,22.0,33.84615384615385,1.5384615384615383,27036.69801980198,50605.36363636364
424,610323,BOWEN HS,60617,41.73462672,-87.55755003,12,SOUTH CHICAGO,7,42,46491,202,0.8712871287128713,0.9603960396039604,3,84.0,74.01249999999999,9.987500000000011,610323.0,0.9,108.0,166.15384615384616,7.6923076923076925,27036.69801980198,59969.833333333336
425,610325,LOGANDALE,60618,41.9339702,-87.70804088,4,AVONDALE,35,22,41091,513,0.8011695906432749,0.9610136452241717,2,92.2,91.6,0.6000000000000085,610325.0,0.93,41.0,63.07692307692307,1.5384615384615383,14573.744639376218,65550.82926829268
426,610329,OROZCO,60608,41.85775481,-87.67521046,7,LOWER WEST SIDE,25,33,31281,278,0.6726618705035972,0.9856115107913668,2,89.5,88.5,1.0,,,,,,19686.489208633095,
427,610334,RABY HS,60624,41.88621006,-87.71542312,5,EAST GARFIELD PARK,28,28,46471,177,0.9152542372881356,0.9887005649717514,1,81.80000000000001,66.6875,15.112500000000011,,,,,,27450.06779661017,
428,610339,STAGG,60621,41.75892473,-87.64921669,11,ENGLEWOOD,17,66,26521,401,0.7655860349127181,0.9825436408977556,3,96.85,85.8,11.049999999999995,,,,,,12990.167082294265,
429,610340,CHICAGO ACADEMY HS,60634,41.94305449,-87.77684657,1,DUNNING,36,17,46481,556,0.7913669064748201,0.8075539568345323,3,93.1875,92.1375,1.0499999999999972,610340.0,1.0,35.0,53.84615384615385,1.5384615384615383,11191.18345323741,51490.94285714286
430,610345,WOODSON,60653,41.8144988,-87.60841877,9,GRAND BOULEVARD,3,4,26541,299,0.6956521739130435,0.9899665551839464,4,89.95,86.15,3.799999999999997,,,,,,15287.84949832776,
431,610347,CLAREMONT,60636,41.77751051,-87.6810612,10,CHICAGO LAWN,16,64,31301,357,0.8011204481792717,0.9859943977591036,2,85.25,80.35,4.900000000000006,610347.0,0.97,32.0,49.23076923076923,1.5384615384615383,20404.134453781513,53349.21875
432,610352,DURKIN PARK,60652,41.73884394,-87.72995529,10,ASHBURN,18,69,26831,671,0.7213114754098361,0.9508196721311476,2,88.55,88.9,-0.3500000000000085,610352.0,0.96,41.0,63.07692307692307,1.5384615384615383,11959.508196721312,62914.95121951219
433,610353,CALMECA,60632,41.82437733,-87.71165364,8,BRIGHTON PARK,12,55,26821,619,0.7576736672051696,0.988691437802908,1,90.0,89.05000000000001,0.9499999999999886,,,,,,12477.058158319871,
434,610354,NORTH RIVER,60625,41.96172106,-87.70715073,1,ALBANY PARK,33,14,26841,250,0.6,0.864,1,89.15,81.05,8.100000000000009,610354.0,0.96,22.0,33.84615384615385,1.5384615384615383,14841.728,47749.72727272727
435,610355,COURTENAY,60640,41.96230777,-87.66385296,2,UPTOWN,46,31,30141,219,0.7351598173515982,0.8538812785388128,2,91.65,84.25,7.400000000000006,,,,,,31555.89497716895,
436,610357,SPRY HS,60623,41.84776169,-87.69894611,7,SOUTH LAWNDALE,12,32,46461,75,0.9066666666666666,0.9866666666666668,2,85.82499999999999,62.3625,23.46249999999999,610357.0,1.0,15.0,23.07692307692308,1.5384615384615383,41364.44,54088.2
437,610362,EVERS,60628,41.71566536,-87.63930547,11,WASHINGTON HEIGHTS,34,72,26591,219,0.6940639269406392,0.9908675799086758,2,93.75,85.3,8.450000000000003,,,,,,17369.35616438356,
438,610363,DISNEY,60613,41.95681613,-87.64608274,2,UPTOWN,46,31,29401,1448,0.5669889502762431,0.7147790055248618,5,89.25,91.75,-2.5,,,,,,9574.192679558011,
439,610366,WACKER,60643,41.7161933,-87.64804432,11,WASHINGTON HEIGHTS,34,72,26621,223,0.6771300448430493,1.0,0,92.25,91.7,0.5499999999999972,,,,,,18060.502242152466,
440,610367,DEPRIEST,60644,41.87797883,-87.76629755,3,AUSTIN,29,26,26631,471,0.7898089171974523,0.9851380042462844,4,89.4,72.4,17.0,,,,,,16472.471337579616,
441,610368,HUGHES L,60628,41.70534232,-87.62986866,13,ROSELAND,34,45,22451,469,0.6908315565031983,0.9893390191897654,1,81.15,73.4,7.75,,,,,,15756.639658848613,
442,610369,JACKSON M,60620,41.73412547,-87.64676673,11,AUBURN GRESHAM,21,70,26651,348,0.7816091954022989,0.9885057471264368,2,90.7,82.65,8.049999999999983,,,,,,15394.316091954022,
443,610380,WILLIAMS HS,60615,41.8061176,-87.62502998,9,GRAND BOULEVARD,3,4,55161,71,0.9154929577464788,0.9859154929577464,3,85.38749999999999,81.025,4.362499999999983,,,,,,41691.05633802817,
444,610381,BRONZEVILLE HS,60615,41.80520417,-87.62500447,9,GRAND BOULEVARD,3,4,55191,71,0.9154929577464788,0.971830985915493,2,83.625,84.5,-0.875,610381.0,0.92,21.0,32.30769230769231,1.5384615384615383,40204.16901408451,57940.0
445,610383,SOCIAL JUSTICE HS,60623,41.83350728,-87.73529947,7,SOUTH LAWNDALE,22,32,55171,287,0.8989547038327527,0.9930313588850174,3,88.225,76.25,11.974999999999994,,,,,,16630.205574912892,
446,610384,INFINITY HS,60623,41.83616882,-87.73527796,7,SOUTH LAWNDALE,22,32,55151,405,0.928395061728395,0.982716049382716,4,92.6125,88.125,4.487500000000011,,,,,,12142.172839506173,
447,610385,MULTICULTURAL HS,60623,41.83528187,-87.7352833,7,SOUTH LAWNDALE,22,32,55181,263,0.8479087452471483,0.9923954372623576,4,87.5625,85.475,2.0875000000000057,,,,,,13847.300380228136,
448,610386,PEACE AND EDUCATION HS,60609,41.80351472,-87.66737777,8,NEW CITY,20,59,67021,147,0.8707482993197279,0.9863945578231292,0,85.88333333333333,76.06666666666668,9.816666666666649,610386.0,0.91,20.0,30.76923076923077,3.076923076923077,26836.251700680274,17470.3
449,610389,ORR HS,60624,41.89454672,-87.72665959,5,HUMBOLDT PARK,37,24,28151,236,0.8135593220338984,0.961864406779661,2,73.0625,65.075,7.987499999999997,610389.0,1.0,23.0,35.38461538461539,3.076923076923077,18429.927966101695,46385.82608695652
450,610390,RICKOVER MILITARY HS,60660,41.98902071,-87.66578851,2,EDGEWATER,48,15,45221,457,0.7067833698030634,0.8205689277899344,4,90.75,85.3125,5.4375,,,,,,13316.66739606127,
451,610391,LINDBLOM HS,60636,41.7820408,-87.67166185,11,WEST ENGLEWOOD,15,65,46511,1390,0.5230215827338129,0.9553956834532374,3,90.6125,86.625,3.987499999999997,,,,,,10619.044604316547,
452,610392,WORLD LANGUAGE HS,60623,41.83439662,-87.73529222,7,SOUTH LAWNDALE,22,32,52011,342,0.9064327485380116,0.9912280701754386,3,90.775,86.25,4.525000000000006,610392.0,0.93,23.0,35.38461538461539,3.076923076923077,14704.266081871345,60608.65217391304
453,610394,UPLIFT HS,60640,41.96554746,-87.65247335,2,UPTOWN,46,31,26861,97,0.711340206185567,0.8041237113402062,8,85.1,70.86250000000001,14.237499999999985,610394.0,1.0,20.0,30.76923076923077,1.5384615384615383,47957.36082474227,48913.9
454,610396,TARKINGTON,60629,41.76440708,-87.70644465,10,CHICAGO LAWN,17,64,26791,863,0.8238702201622248,0.9826187717265352,1,93.05,88.05,5.0,,,,,,11407.358053302434,
455,610402,DEVRY HS,60618,41.94138764,-87.69076139,4,NORTH CENTER,47,46,46521,130,0.7076923076923077,0.7769230769230769,3,94.6,92.625,1.9749999999999943,,,,,,17110.292307692307,
456,610405,SUDER,60612,41.88321452,-87.67763611,6,NEAR WEST SIDE,27,29,26881,450,0.4111111111111111,0.7066666666666667,2,94.0,89.75,4.25,610405.0,0.93,25.0,38.46153846153847,3.076923076923077,12223.28,56079.68
457,610499,COLLINS HS,60623,41.86414857,-87.70204159,5,NORTH LAWNDALE,24,30,49131,214,0.9532710280373832,0.9953271028037384,3,83.8625,70.9625,12.899999999999991,610499.0,1.0,24.0,36.92307692307693,1.5384615384615383,21391.228971962617,46030.916666666664
458,610504,THOMAS,60609,41.82777491,-87.67754185,8,MCKINLEY PARK,12,56,26891,135,0.3037037037037037,0.8296296296296296,4,87.95,86.65,1.2999999999999972,,,,,,27139.955555555556,
459,610513,AIR FORCE HS,60609,41.82814532,-87.63275698,6,ARMOUR SQUARE,11,35,45231,137,0.8248175182481752,0.9343065693430656,4,91.8875,87.98750000000001,3.899999999999992,610513.0,0.98,25.0,38.46153846153847,3.076923076923077,26740.605839416057,61082.76
460,610518,AUSTIN CCA HS,60644,41.88599329,-87.76191637,3,AUSTIN,37,26,46621,176,0.8181818181818182,0.9943181818181818,3,83.275,53.225,30.05000000000001,610518.0,1.0,19.0,29.230769230769237,1.5384615384615383,24297.517045454544,52240.94736842105
461,610520,LASALLE II,60622,41.90291446,-87.67369603,6,WEST TOWN,1,25,29101,581,0.2908777969018933,0.6247848537005164,2,88.25,84.7,3.549999999999997,,,,,,11568.502581755594,
462,610524,ALCOTT HS,60618,41.93579456,-87.68056201,4,NORTH CENTER,32,46,70241,353,0.6940509915014165,0.8130311614730878,4,90.6625,82.0875,8.574999999999989,,,,,,13024.552407932011,
463,610529,OGDEN HS,60642,41.89354764,-87.65940468,6,WEST TOWN,1,25,24731,488,0.7049180327868853,0.8340163934426229,2,91.8,83.7625,8.037500000000009,,,,,,38417.44262295082,
464,610530,SOUTH SHORE ES,60637,41.76775511,-87.5903961,12,SOUTH SHORE,5,39,22251,254,0.610236220472441,0.9921259842519684,0,75.7,70.35,5.3500000000000085,610530.0,0.93,26.0,40.0,1.5384615384615383,22101.63779527559,49710.269230769234
465,610533,PRIETO,60639,41.92131758,-87.76578057,3,BELMONT CRAGIN,36,19,22581,743,0.8411843876177658,0.9851951547779272,2,93.1,88.75,4.349999999999994,,,,,,13104.911170928668,
466,610539,CAMRAS,60634,41.93493062,-87.77012726,3,BELMONT CRAGIN,30,19,22691,790,0.7278481012658228,0.9253164556962026,2,88.80000000000001,86.2,2.6000000000000085,,,,,,12477.984810126582,
467,610541,LORCA,60618,41.94002591,-87.72478312,4,AVONDALE,30,22,22341,639,0.8137715179968701,0.9546165884194052,3,92.85,88.35,4.5,,,,,,12603.88262910798,
468,610542,WEST RIDGE,60645,42.002959,-87.70591721,2,WEST RIDGE,50,20,22381,627,0.7256778309409888,0.3460925039872408,0,91.3,87.65,3.649999999999992,610542.0,0.96,47.0,72.3076923076923,1.5384615384615383,12555.09090909091,54629.31914893617
469,610543,SOLORIO HS,60632,41.79520056,-87.71105882,8,GAGE PARK,14,61,46101,1213,0.9043693322341304,0.9818631492168178,3,94.0375,85.6,8.4375,,,,,,11027.910140148393,
470,610547,SOUTH SHORE INTL HS,60649,41.75879166,-87.57635264,12,SOUTH SHORE,8,39,46631,508,0.7618110236220472,0.9921259842519684,3,89.725,78.30000000000001,11.424999999999985,610547.0,0.92,41.0,63.07692307692307,3.076923076923077,14816.795275590552,66843.12195121951
471,610557,PATHWAYS - ASHBURN HS,60652,41.73523902,-87.70406007,10,ASHBURN,18,69,65018,291,0.6769759450171822,0.9209621993127148,0,70.73750000000001,60.7125,10.025000000000013,,,,,,14833.329896907217,
472,610558,GOODE HS,60652,41.7537498,-87.70734535,10,ASHBURN,18,69,46611,961,0.8616024973985432,0.9947970863683664,2,88.3,84.3125,3.987499999999997,,,,,,11176.231009365245,
473,610561,CRANE MEDICAL HS,60612,41.87694744,-87.68330135,6,NEAR WEST SIDE,27,29,46641,306,0.9019607843137256,0.9869281045751634,4,88.13749999999999,73.7125,14.424999999999985,,,,,,18973.003267973858,
474,610563,BACK OF THE YARDS HS,60609,41.80841254,-87.67754137,8,NEW CITY,15,59,46551,1005,0.9154228855721394,0.9731343283582088,3,92.3,85.625,6.674999999999997,610563.0,1.0,75.0,115.38461538461536,6.153846153846154,10808.194029850747,52305.05333333334
475,610564,DISNEY II HS,60618,41.95248767,-87.72136351,1,IRVING PARK,45,16,26921,747,0.6104417670682731,0.7724230254350736,3,88.1375,84.7125,3.424999999999997,,,,,,16039.659973226238,
476,610515,DISNEY II ES,60641,41.95046051,-87.73067838,1,IRVING PARK,45,16,26921,430,0.2976744186046511,0.4883720930232558,3,92.7,93.05,-0.3500000000000085,610515.0,0.93,84.0,129.23076923076923,3.076923076923077,27864.246511627905,60664.392857142855
477,610515,DISNEY II ES,60641,41.95046051,-87.73067838,1,IRVING PARK,45,16,26921,430,0.2976744186046511,0.4883720930232558,3,92.7,93.05,-0.3500000000000085,610515.0,0.94,72.0,110.76923076923076,3.076923076923077,27864.246511627905,59977.055555555555
478,610515,DISNEY II ES,60641,41.95046051,-87.73067838,1,IRVING PARK,45,16,26921,430,0.2976744186046511,0.4883720930232558,3,92.7,93.05,-0.3500000000000085,610515.0,0.95,72.0,110.76923076923076,3.076923076923077,27864.246511627905,59977.055555555555
479,610565,CAMELOT - EXCEL ENGLEWOOD HS,60621,41.76389597,-87.64912435,11,ENGLEWOOD,6,66,63142,220,0.7909090909090909,0.9863636363636364,3,71.5875,71.975,-0.3874999999999886,610565.0,0.92,15.0,23.07692307692308,4.0,17156.831818181818,38806.066666666666
480,610568,PATHWAYS - AVONDALE HS,60618,41.93943321,-87.70520632,4,AVONDALE,33,22,65016,328,0.7408536585365854,0.8871951219512195,0,78.36250000000001,63.625,14.737500000000011,,,,,,13299.55487804878,
481,610569,OMBUDSMAN - NORTHWEST HS,60631,42.01717124,-87.80668177,1,EDISON PARK,41,77,65013,169,0.7041420118343196,0.6686390532544378,2,57.875,60.3375,-2.4624999999999986,,,,,,22860.28402366864,
482,610570,OMBUDSMAN - SOUTH HS,60635,41.78302658,-87.68363453,10,CHICAGO LAWN,16,64,65014,262,0.8206106870229007,0.9809160305343512,2,56.8125,44.5625,12.25,,,,,,24553.41603053435,
483,610571,OMBUDSMAN - WEST HS,60612,41.874673,-87.6878423,6,NEAR WEST SIDE,28,29,65015,155,0.7806451612903226,0.9806451612903224,2,52.975,44.7375,8.237500000000004,,,,,,22809.21935483871,
484,609774,ALCOTT ES,60614,41.92984985,-87.64641314,4,LINCOLN PARK,43,68,22041,602,0.1029900332225913,0.2043189368770764,3,94.0,87.7,6.299999999999997,,,,,,12679.832225913622,
485,610184,SPRY ES,60623,41.84774672,-87.70018447,7,SOUTH LAWNDALE,12,32,25451,299,0.8561872909698997,0.9866220735785952,4,90.15,90.35,-0.1999999999999886,,,,,,18293.85618729097,
486,400172,ASPIRA - BUSINESS & FINANCE HS,60618,41.93572647,-87.71820414,4,AVONDALE,30,22,66255,490,0.7612244897959184,0.9755102040816328,1,87.96666666666667,80.98333333333333,6.983333333333334,,,,,,17343.610204081633,
487,610586,SOUTHEAST,60617,41.70485859,-87.52798508,13,EAST SIDE,10,49,22631,635,0.7338582677165354,0.9700787401574804,2,89.9,83.7,6.200000000000003,,,,,,12152.23779527559,
488,400179,NOBLE - MANSUETO HS,60632,41.80798719,-87.69705748,8,BRIGHTON PARK,15,54,66579,1043,0.8657718120805369,0.9923298178331736,5,94.975,84.55,10.424999999999995,,,,,,15831.98945349952,
489,610587,DYETT ARTS HS,60615,41.80120417,-87.61223911,9,WASHINGTON PARK,4,7,46681,523,0.722753346080306,0.9904397705544932,0,92.325,81.60000000000001,10.724999999999994,610587.0,1.0,19.0,29.230769230769237,1.5384615384615383,13239.933078393882,60547.57894736842
